Source , Target , Score
MT163718.1 , MT457391.1 , 167272.0
MT370861.1 , MT482132.1 , 167697.0
MT451885.1 , MT039890.1 , 167747.0
MT358690.1 , MT326091.1 , 166970.0
MT412262.1 , MT482132.1 , 167546.0
MN994467.1 , MT482132.1 , 168109.0
MT259228.1 , MT482132.1 , 168072.0
MT534334.1 , MT457391.1 , 167263.0
MT163718.1 , MT326132.1 , 168185.0
MT370861.1 , MT322405.1 , 167692.0
MT451885.1 , MT509509.1 , 167831.0
MT358690.1 , MT482132.1 , 167996.0
MT412262.1 , MT322405.1 , 167655.0
MN994467.1 , MT322405.1 , 168200.0
MT259228.1 , MT322405.1 , 168128.0
MT534334.1 , MT326132.1 , 168082.0
MT163718.1 , MT039890.1 , 168267.0
MT370861.1 , MT457391.1 , 167037.0
MT451885.1 , MT259253.1 , 167482.0
MT358690.1 , MT322405.1 , 168052.0
MT412262.1 , MT457391.1 , 166729.0
MN994467.1 , MT457391.1 , 167273.0
MT259228.1 , MT457391.1 , 167290.0
MT534334.1 , MT039890.1 , 168110.0
MT163718.1 , MT509509.1 , 167767.0
MT370861.1 , MT326132.1 , 167694.0
MT451885.1 , MT450897.1 , 167822.0
MT412262.1 , MT326132.1 , 167657.0
MT358690.1 , MT457391.1 , 167208.0
MN994467.1 , MT326132.1 , 168110.0
MT259228.1 , MT326132.1 , 168095.0
MT534334.1 , MT509509.1 , 167763.0
MT163718.1 , MT259253.1 , 167856.0
MT370861.1 , MT039890.1 , 167611.0
MT451885.1 , MT438736.1 , 167775.0
MT412262.1 , MT039890.1 , 167574.0
MT358690.1 , MT326132.1 , 168015.0
MN994467.1 , MT039890.1 , 168200.0
MT259228.1 , MT039890.1 , 168119.0
MT534334.1 , MT259253.1 , 167670.0
MT163718.1 , MT450897.1 , 168123.0
MT370861.1 , MT509509.1 , 167672.0
MT451885.1 , MT439289.1 , 167828.0
MT412262.1 , MT509509.1 , 167420.0
MT358690.1 , MT039890.1 , 168043.0
MN994467.1 , MT509509.1 , 167759.0
MT259228.1 , MT509509.1 , 167794.0
MT534334.1 , MT450897.1 , 168082.0
MT163718.1 , MT438736.1 , 168133.0
MT370861.1 , MT259253.1 , 167428.0
MT451885.1 , MT477862.1 , 167812.0
MT358690.1 , MT509509.1 , 167699.0
MT412262.1 , MT259253.1 , 167499.0
MN994467.1 , MT259253.1 , 167726.0
MT534334.1 , MT438736.1 , 168138.0
MT259228.1 , MT259253.1 , 167683.0
MT163718.1 , MT439289.1 , 168041.0
MT370861.1 , MT450897.1 , 167686.0
MT451885.1 , MT460113.1 , 167775.0
MT412262.1 , MT450897.1 , 167553.0
MT358690.1 , MT259253.1 , 167626.0
MN994467.1 , MT450897.1 , 168140.0
MT534334.1 , MT439289.1 , 168016.0
MT259228.1 , MT450897.1 , 168093.0
MT163718.1 , MT477862.1 , 168153.0
MT370861.1 , MT438736.1 , 167639.0
MT451885.1 , MT451086.1 , 167509.0
MT412262.1 , MT438736.1 , 167526.0
MT358690.1 , MT450897.1 , 168023.0
MN994467.1 , MT438736.1 , 168134.0
MT534334.1 , MT477862.1 , 168112.0
MT259228.1 , MT438736.1 , 168143.0
MT163718.1 , MT460113.1 , 168320.0
MT370861.1 , MT439289.1 , 167706.0
MT451885.1 , MT325592.1 , 167790.0
MT412262.1 , MT439289.1 , 167507.0
MT358690.1 , MT438736.1 , 168057.0
MN994467.1 , MT439289.1 , 168042.0
MT534334.1 , MT460113.1 , 168138.0
MT259228.1 , MT439289.1 , 168038.0
MT163718.1 , MT451086.1 , 167488.0
MT370861.1 , MT477862.1 , 167690.0
MT451885.1 , MT449656.1 , 167807.0
MT412262.1 , MT477862.1 , 167577.0
MT358690.1 , MT439289.1 , 167957.0
MN994467.1 , MT477862.1 , 168170.0
MT534334.1 , MT451086.1 , 167484.0
MT259228.1 , MT477862.1 , 168117.0
MT163718.1 , MT325592.1 , 168226.0
MT370861.1 , MT460113.1 , 167639.0
MT451885.1 , MT370958.1 , 167372.0
MT412262.1 , MT460113.1 , 167602.0
MT358690.1 , MT477862.1 , 168045.0
MN994467.1 , MT460113.1 , 168199.0
MT534334.1 , MT325592.1 , 168153.0
MT259228.1 , MT460113.1 , 168147.0
MT163718.1 , MT449656.1 , 168174.0
MT370861.1 , MT451086.1 , 167435.0
MT451885.1 , MT451881.1 , 167796.0
MT412262.1 , MT451086.1 , 167198.0
MT358690.1 , MT460113.1 , 168090.0
MN994467.1 , MT451086.1 , 167480.0
MT534334.1 , MT449656.1 , 168170.0
MT259228.1 , MT451086.1 , 167515.0
MT163718.1 , MT370958.1 , 167336.0
MT370861.1 , MT325592.1 , 167654.0
MT451885.1 , MT345885.1 , 167808.0
MT412262.1 , MT325592.1 , 167573.0
MT358690.1 , MT451086.1 , 167420.0
MN994467.1 , MT325592.1 , 168243.0
MT534334.1 , MT370958.1 , 167332.0
MT259228.1 , MT325592.1 , 168162.0
MT163718.1 , MT451881.1 , 167732.0
MT370861.1 , MT449656.1 , 167671.0
MT451885.1 , MT259227.1 , 167783.0
MT358690.1 , MT325592.1 , 168086.0
MT412262.1 , MT449656.1 , 167558.0
MN994467.1 , MT449656.1 , 168175.0
MT259228.1 , MT449656.1 , 168175.0
MT534334.1 , MT451881.1 , 167728.0
MT163718.1 , MT345885.1 , 168085.0
MT370861.1 , MT370958.1 , 167388.0
MT451885.1 , MT324684.1 , 167754.0
MT358690.1 , MT449656.1 , 168098.0
MT412262.1 , MT370958.1 , 167080.0
MN994467.1 , MT370958.1 , 167328.0
MT534334.1 , MT345885.1 , 167964.0
MT259228.1 , MT370958.1 , 167363.0
MT163718.1 , MT259227.1 , 168124.0
MT370861.1 , MT451881.1 , 167632.0
MT451885.1 , MT326097.1 , 167764.0
MT358690.1 , MT370958.1 , 167268.0
MT412262.1 , MT451881.1 , 167380.0
MN994467.1 , MT451881.1 , 167724.0
MT534334.1 , MT259227.1 , 168117.0
MT259228.1 , MT451881.1 , 167759.0
MT163718.1 , MT324684.1 , 168246.0
MT370861.1 , MT345885.1 , 167686.0
MT451885.1 , MT438721.1 , 167553.0
MT358690.1 , MT451881.1 , 167664.0
MT412262.1 , MT345885.1 , 167643.0
MN994467.1 , MT345885.1 , 167992.0
MT259228.1 , MT345885.1 , 167989.0
MT534334.1 , MT324684.1 , 168117.0
MT163718.1 , MT326097.1 , 168150.0
MT370861.1 , MT259227.1 , 167647.0
MT451885.1 , MT560689.1 , 167791.0
MT358690.1 , MT345885.1 , 167896.0
MT412262.1 , MT259227.1 , 167527.0
MN994467.1 , MT259227.1 , 168125.0
MT259228.1 , MT259227.1 , 168175.0
MT534334.1 , MT326097.1 , 168070.0
MT163718.1 , MT438721.1 , 167898.0
MT370861.1 , MT324684.1 , 167618.0
MT451885.1 , LC534418.1 , 167790.0
MT358690.1 , MT259227.1 , 168036.0
MT412262.1 , MT324684.1 , 167565.0
MN994467.1 , MT324684.1 , 168278.0
MT259228.1 , MT324684.1 , 168126.0
MT534334.1 , MT438721.1 , 167894.0
MT163718.1 , MT560689.1 , 167727.0
MT370861.1 , MT326097.1 , 167628.0
MT451885.1 , MT114414.1 , 167788.0
MT358690.1 , MT324684.1 , 168168.0
MT412262.1 , MT326097.1 , 167495.0
MN994467.1 , MT326097.1 , 168113.0
MT259228.1 , MT326097.1 , 168081.0
MT534334.1 , MT560689.1 , 167723.0
MT163718.1 , LC534418.1 , 168216.0
MT370861.1 , MT438721.1 , 167417.0
MT451885.1 , MT344944.1 , 167749.0
MT358690.1 , MT326097.1 , 168049.0
MT412262.1 , MT438721.1 , 167304.0
MN994467.1 , MT438721.1 , 167890.0
MT259228.1 , MT438721.1 , 167903.0
MT534334.1 , LC534418.1 , 168153.0
MT163718.1 , MT114414.1 , 168260.0
MT370861.1 , MT560689.1 , 167632.0
MT451885.1 , MT459884.1 , 167814.0
MT358690.1 , MT438721.1 , 167813.0
MT412262.1 , MT560689.1 , 167380.0
MT259228.1 , MT560689.1 , 167754.0
MN994467.1 , MT560689.1 , 167719.0
MT534334.1 , MT114414.1 , 168151.0
MT163718.1 , MT344944.1 , 168233.0
MT370861.1 , LC534418.1 , 167654.0
MT451885.1 , MT520492.1 , 167811.0
MT358690.1 , MT560689.1 , 167659.0
MT412262.1 , LC534418.1 , 167573.0
MT259228.1 , LC534418.1 , 168162.0
MN994467.1 , LC534418.1 , 168225.0
MT534334.1 , MT344944.1 , 168099.0
MT163718.1 , MT459884.1 , 167890.0
MT451885.1 , MT506885.1 , 167695.0
MT370861.1 , MT114414.1 , 167652.0
MT358690.1 , LC534418.1 , 168086.0
MT412262.1 , MT114414.1 , 167607.0
MT259228.1 , MT114414.1 , 168160.0
MN994467.1 , MT114414.1 , 168241.0
MT534334.1 , MT459884.1 , 167886.0
MT163718.1 , MT520492.1 , 167970.0
MT451885.1 , MT510719.1 , 167349.0
MT370861.1 , MT344944.1 , 167622.0
MT358690.1 , MT114414.1 , 168084.0
MT412262.1 , MT344944.1 , 167541.0
MT259228.1 , MT344944.1 , 168108.0
MT534334.1 , MT520492.1 , 167966.0
MN994467.1 , MT344944.1 , 168217.0
MT163718.1 , MT506885.1 , 167659.0
MT451885.1 , MT370834.1 , 167394.0
MT370861.1 , MT459884.1 , 167678.0
MT358690.1 , MT344944.1 , 168060.0
MT412262.1 , MT459884.1 , 167432.0
MT259228.1 , MT459884.1 , 167917.0
MT534334.1 , MT506885.1 , 167655.0
MN994467.1 , MT459884.1 , 167882.0
MT163718.1 , MT510719.1 , 167376.0
MT451885.1 , MT461653.1 , 167828.0
MT370861.1 , MT520492.1 , 167689.0
MT358690.1 , MT459884.1 , 167814.0
MT412262.1 , MT520492.1 , 167548.0
MT259228.1 , MT520492.1 , 167981.0
MT534334.1 , MT510719.1 , 167372.0
MN994467.1 , MT520492.1 , 167962.0
MT163718.1 , MT370834.1 , 167358.0
MT451885.1 , MT506652.1 , 167824.0
MT370861.1 , MT506885.1 , 167689.0
MT358690.1 , MT520492.1 , 167898.0
MT412262.1 , MT506885.1 , 167399.0
MT163718.1 , MT461653.1 , 168261.0
MT534334.1 , MT370834.1 , 167354.0
MT259228.1 , MT506885.1 , 167686.0
MN994467.1 , MT506885.1 , 167651.0
MT451885.1 , MT459910.1 , 167808.0
MT370861.1 , MT510719.1 , 167288.0
MT163718.1 , MT506652.1 , 167853.0
MT358690.1 , MT506885.1 , 167591.0
MT412262.1 , MT510719.1 , 167121.0
MN994467.1 , MT510719.1 , 167368.0
MT259228.1 , MT510719.1 , 167403.0
MT534334.1 , MT461653.1 , 168122.0
MT451885.1 , MT322401.1 , 167842.0
MT163718.1 , MT459910.1 , 167884.0
MT370861.1 , MT370834.1 , 167410.0
MT358690.1 , MT510719.1 , 167308.0
MN994467.1 , MT370834.1 , 167350.0
MT412262.1 , MT370834.1 , 167102.0
MT534334.1 , MT506652.1 , 167849.0
MT259228.1 , MT370834.1 , 167385.0
MT451885.1 , MT326181.1 , 166481.0
MT163718.1 , MT322401.1 , 168275.0
MT370861.1 , MT461653.1 , 167692.0
MT358690.1 , MT370834.1 , 167290.0
MN994467.1 , MT461653.1 , 168186.0
MT412262.1 , MT461653.1 , 167655.0
MT534334.1 , MT459910.1 , 167880.0
MT259228.1 , MT461653.1 , 168131.0
MT451885.1 , MT451354.1 , 167407.0
MT163718.1 , MT326181.1 , 166819.0
MT370861.1 , MT506652.1 , 167702.0
MT358690.1 , MT461653.1 , 168069.0
MN994467.1 , MT506652.1 , 167845.0
MT412262.1 , MT506652.1 , 167493.0
MT259228.1 , MT506652.1 , 167880.0
MT534334.1 , MT322401.1 , 168128.0
MT451885.1 , MT533229.1 , 167735.0
MT163718.1 , MT451354.1 , 167428.0
MT370861.1 , MT459910.1 , 167672.0
MT358690.1 , MT506652.1 , 167785.0
MN994467.1 , MT459910.1 , 167876.0
MT412262.1 , MT459910.1 , 167426.0
MT259228.1 , MT459910.1 , 167911.0
MT534334.1 , MT326181.1 , 166641.0
MT451885.1 , MT371047.1 , 167753.0
MT163718.1 , MT533229.1 , 167717.0
MT370861.1 , MT322401.1 , 167692.0
MT358690.1 , MT459910.1 , 167808.0
MN994467.1 , MT322401.1 , 168204.0
MT259228.1 , MT322401.1 , 168137.0
MT412262.1 , MT322401.1 , 167655.0
MT534334.1 , MT451354.1 , 167424.0
MT451885.1 , MT412267.1 , 166192.0
MT163718.1 , MT371047.1 , 168264.0
MT370861.1 , MT326181.1 , 166427.0
MT358690.1 , MT322401.1 , 168061.0
MN994467.1 , MT326181.1 , 166697.0
MT259228.1 , MT326181.1 , 166664.0
MT412262.1 , MT326181.1 , 166618.0
MT534334.1 , MT533229.1 , 167713.0
MT451885.1 , MT325594.1 , 167814.0
MT370861.1 , MT451354.1 , 167299.0
MT163718.1 , MT412267.1 , 166273.0
MT358690.1 , MT326181.1 , 166597.0
MN994467.1 , MT451354.1 , 167426.0
MT259228.1 , MT451354.1 , 167455.0
MT412262.1 , MT451354.1 , 167076.0
MT534334.1 , MT371047.1 , 168107.0
MT451885.1 , MT451013.1 , 166704.0
MT370861.1 , MT533229.1 , 167618.0
MT163718.1 , MT325594.1 , 168198.0
MT358690.1 , MT451354.1 , 167366.0
MN994467.1 , MT533229.1 , 167709.0
MT259228.1 , MT533229.1 , 167744.0
MT534334.1 , MT412267.1 , 166273.0
MT412262.1 , MT533229.1 , 167361.0
MT451885.1 , MT345869.1 , 167796.0
MT163718.1 , MT451013.1 , 166779.0
MT370861.1 , MT371047.1 , 167617.0
MT358690.1 , MT533229.1 , 167649.0
MN994467.1 , MT371047.1 , 168197.0
MT259228.1 , MT371047.1 , 168116.0
MT412262.1 , MT371047.1 , 167580.0
MT534334.1 , MT325594.1 , 168125.0
MT451885.1 , MT520324.1 , 167822.0
MT163718.1 , MT345869.1 , 168226.0
MT370861.1 , MT412267.1 , 166152.0
MT358690.1 , MT371047.1 , 168049.0
MN994467.1 , MT412267.1 , 166265.0
MT534334.1 , MT451013.1 , 166747.0
MT259228.1 , MT412267.1 , 166284.0
MT412262.1 , MT412267.1 , 166329.0
MT451885.1 , MT450968.1 , 167739.0
MT163718.1 , MT520324.1 , 167971.0
MT370861.1 , MT325594.1 , 167678.0
MT358690.1 , MT412267.1 , 166205.0
MN994467.1 , MT325594.1 , 168215.0
MT259228.1 , MT325594.1 , 168134.0
MT534334.1 , MT345869.1 , 168079.0
MT412262.1 , MT325594.1 , 167597.0
MT451885.1 , MT304479.1 , 167809.0
MT370861.1 , MT451013.1 , 166568.0
MT163718.1 , MT450968.1 , 167851.0
MT358690.1 , MT325594.1 , 168058.0
MT259228.1 , MT451013.1 , 166778.0
MN994467.1 , MT451013.1 , 166814.0
MT534334.1 , MT520324.1 , 167967.0
MT412262.1 , MT451013.1 , 166322.0
MT451885.1 , MT539170.1 , 166985.0
MT370861.1 , MT345869.1 , 167674.0
MT163718.1 , MT304479.1 , 168193.0
MT358690.1 , MT451013.1 , 166801.0
MT259228.1 , MT345869.1 , 168088.0
MN994467.1 , MT345869.1 , 168143.0
MT534334.1 , MT450968.1 , 167819.0
MT412262.1 , MT345869.1 , 167637.0
MT451885.1 , MT276328.2 , 167790.0
MT370861.1 , MT520324.1 , 167700.0
MT163718.1 , MT539170.1 , 167040.0
MT259228.1 , MT520324.1 , 167988.0
MT358690.1 , MT345869.1 , 168026.0
MN994467.1 , MT520324.1 , 167963.0
MT534334.1 , MT304479.1 , 168120.0
MT412262.1 , MT520324.1 , 167555.0
MT451885.1 , MT370981.1 , 167333.0
MT370861.1 , MT450968.1 , 167603.0
MT163718.1 , MT276328.2 , 168226.0
MT259228.1 , MT450968.1 , 167850.0
MT358690.1 , MT520324.1 , 167899.0
MN994467.1 , MT450968.1 , 167886.0
MT534334.1 , MT539170.1 , 167008.0
MT412262.1 , MT450968.1 , 167394.0
MT451885.1 , MT246468.1 , 167564.0
MT370861.1 , MT304479.1 , 167673.0
MT163718.1 , MT370981.1 , 167297.0
MT358690.1 , MT450968.1 , 167873.0
MT259228.1 , MT304479.1 , 168129.0
MN994467.1 , MT304479.1 , 168210.0
MT534334.1 , MT276328.2 , 168153.0
MT412262.1 , MT304479.1 , 167592.0
MT451885.1 , MT412247.1 , 167822.0
MT370861.1 , MT539170.1 , 166854.0
MT163718.1 , MT246468.1 , 167929.0
MT259228.1 , MT539170.1 , 167039.0
MT358690.1 , MT304479.1 , 168053.0
MN994467.1 , MT539170.1 , 167032.0
MT534334.1 , MT370981.1 , 167293.0
MT412262.1 , MT539170.1 , 166612.0
MT451885.1 , MT520484.1 , 167819.0
MT370861.1 , MT276328.2 , 167654.0
MT163718.1 , MT412247.1 , 168159.0
MT259228.1 , MT276328.2 , 168162.0
MT358690.1 , MT539170.1 , 166972.0
MN994467.1 , MT276328.2 , 168243.0
MT534334.1 , MT246468.1 , 167743.0
MT412262.1 , MT276328.2 , 167573.0
MT451885.1 , MT506535.1 , 167245.0
MT370861.1 , MT370981.1 , 167349.0
MT163718.1 , MT520484.1 , 168186.0
MT259228.1 , MT370981.1 , 167324.0
MT358690.1 , MT276328.2 , 168086.0
MN994467.1 , MT370981.1 , 167289.0
MT534334.1 , MT412247.1 , 168109.0
MT412262.1 , MT370981.1 , 167095.0
MT451366.1 , MT412311.1 , 166815.0
MT370861.1 , MT246468.1 , 167510.0
MT163718.1 , MT506535.1 , 167227.0
MT358690.1 , MT370981.1 , 167229.0
MT259228.1 , MT246468.1 , 167756.0
MN994467.1 , MT246468.1 , 167799.0
MT534334.1 , MT520484.1 , 168119.0
MT412262.1 , MT246468.1 , 167502.0
MT451366.1 , MT446359.1 , 166534.0
MT370861.1 , MT412247.1 , 167700.0
MT358690.1 , MT246468.1 , 167699.0
MT259228.1 , MT412247.1 , 168118.0
MT252712.1 , MT412311.1 , 167715.0
MT534334.1 , MT506535.1 , 167223.0
MN994467.1 , MT412247.1 , 168166.0
MT412262.1 , MT412247.1 , 167605.0
MT451366.1 , MT451675.1 , 166812.0
MT370861.1 , MT520484.1 , 167683.0
MT358690.1 , MT412247.1 , 168056.0
MT259228.1 , MT520484.1 , 168128.0
MT252712.1 , MT446359.1 , 167485.0
MT252784.1 , MT412311.1 , 168080.0
MN994467.1 , MT520484.1 , 168183.0
MT451366.1 , MT263382.1 , 166477.0
MT412262.1 , MT520484.1 , 167606.0
MT370861.1 , MT506535.1 , 167179.0
MT358690.1 , MT520484.1 , 168052.0
MT259228.1 , MT506535.1 , 167254.0
MT252712.1 , MT451675.1 , 167648.0
MT252784.1 , MT446359.1 , 167529.0
MN994467.1 , MT506535.1 , 167219.0
MT451366.1 , MT520355.1 , 166828.0
MT412262.1 , MT506535.1 , 166871.0
MT534330.1 , MT412311.1 , 168098.0
MT358690.1 , MT506535.1 , 167159.0
MT412276.1 , MT412311.1 , 168002.0
MT252712.1 , MT263382.1 , 167397.0
MT252784.1 , MT451675.1 , 168008.0
MT451366.1 , MT499201.1 , 166861.0
MT375445.1 , MT412311.1 , 168147.0
MT558664.1 , MT412311.1 , 168158.0
MT263419.1 , MT412311.1 , 167989.0
MT534330.1 , MT446359.1 , 167555.0
MT412276.1 , MT446359.1 , 167587.0
MT252712.1 , MT520355.1 , 167641.0
MT252784.1 , MT263382.1 , 167683.0
MT451366.1 , MT520384.1 , 166794.0
MT375445.1 , MT446359.1 , 167625.0
MT558664.1 , MT446359.1 , 167620.0
MT534330.1 , MT451675.1 , 168034.0
MT263419.1 , MT446359.1 , 167556.0
MT252712.1 , MT499201.1 , 167674.0
MT412276.1 , MT451675.1 , 167928.0
MT252784.1 , MT520355.1 , 168089.0
MT451366.1 , MT536183.1 , 166539.0
MT375445.1 , MT451675.1 , 167954.0
MT558664.1 , MT451675.1 , 167964.0
MT534330.1 , MT263382.1 , 167726.0
MT263419.1 , MT451675.1 , 167782.0
MT252712.1 , MT520384.1 , 167670.0
MT412276.1 , MT263382.1 , 167497.0
MT252784.1 , MT499201.1 , 168261.0
MT451366.1 , MT345876.1 , 166768.0
MT375445.1 , MT263382.1 , 167655.0
MT558664.1 , MT263382.1 , 167655.0
MT534330.1 , MT520355.1 , 168167.0
MT263419.1 , MT263382.1 , 167698.0
MT252712.1 , MT536183.1 , 167490.0
MT412276.1 , MT520355.1 , 167963.0
MT252784.1 , MT520384.1 , 167955.0
MT451366.1 , MT350277.1 , 166876.0
MT375445.1 , MT520355.1 , 168004.0
MT558664.1 , MT520355.1 , 167999.0
MT534330.1 , MT499201.1 , 168339.0
MT263419.1 , MT520355.1 , 167905.0
MT252712.1 , MT345876.1 , 167658.0
MT412276.1 , MT499201.1 , 167996.0
MT252784.1 , MT536183.1 , 167534.0
MT451366.1 , MT252715.1 , 166405.0
MT375445.1 , MT499201.1 , 168146.0
MT558664.1 , MT499201.1 , 168140.0
MT534330.1 , MT520384.1 , 167981.0
MT263419.1 , MT499201.1 , 168046.0
MT252712.1 , MT350277.1 , 167642.0
MT252784.1 , MT345876.1 , 167876.0
MT412276.1 , MT520384.1 , 167955.0
MT451366.1 , MT459880.1 , 166784.0
MT375445.1 , MT520384.1 , 167971.0
MT558664.1 , MT520384.1 , 167996.0
MT534330.1 , MT536183.1 , 167560.0
MT263419.1 , MT520384.1 , 167828.0
MT252712.1 , MT252715.1 , 167509.0
MT412276.1 , MT536183.1 , 167592.0
MT252784.1 , MT350277.1 , 168145.0
MT451366.1 , MT270107.1 , 166666.0
MT375445.1 , MT536183.1 , 167630.0
MT558664.1 , MT536183.1 , 167625.0
MT534330.1 , MT345876.1 , 167902.0
MT263419.1 , MT536183.1 , 167561.0
MT252712.1 , MT459880.1 , 167610.0
MT412276.1 , MT345876.1 , 167938.0
MT252784.1 , MT252715.1 , 167584.0
MT451366.1 , MT520333.1 , 166753.0
MT375445.1 , MT345876.1 , 167954.0
MT558664.1 , MT345876.1 , 167961.0
MT534330.1 , MT350277.1 , 168227.0
MT263419.1 , MT345876.1 , 167792.0
MT252712.1 , MT270107.1 , 167545.0
MT412276.1 , MT350277.1 , 167964.0
MT252784.1 , MT459880.1 , 167860.0
MT375445.1 , MT350277.1 , 168038.0
MT451366.1 , MT459839.1 , 166781.0
MT558664.1 , MT350277.1 , 168028.0
MT534330.1 , MT252715.1 , 167610.0
MT263419.1 , MT350277.1 , 167986.0
MT252712.1 , MT520333.1 , 167637.0
MT412276.1 , MT252715.1 , 167538.0
MT252784.1 , MT270107.1 , 167647.0
MT375445.1 , MT252715.1 , 167680.0
MT451366.1 , MT334546.1 , 166769.0
MT558664.1 , MT252715.1 , 167699.0
MT534330.1 , MT459880.1 , 167886.0
MT252712.1 , MT459839.1 , 167582.0
MT263419.1 , MT252715.1 , 167612.0
MT412276.1 , MT459880.1 , 167884.0
MT252784.1 , MT520333.1 , 167758.0
MT375445.1 , MT459880.1 , 167901.0
MT451366.1 , MT510722.1 , 166744.0
MT558664.1 , MT459880.1 , 167926.0
MT534330.1 , MT270107.1 , 167687.0
MT263419.1 , MT459880.1 , 167744.0
MT252712.1 , MT334546.1 , 167634.0
MT412276.1 , MT270107.1 , 167680.0
MT252784.1 , MT459839.1 , 167857.0
MT375445.1 , MT270107.1 , 167718.0
MT451366.1 , MT520488.1 , 166821.0
MT558664.1 , MT270107.1 , 167713.0
MT263419.1 , MT270107.1 , 167688.0
MT412276.1 , MT520333.1 , 167802.0
MT252712.1 , MT510722.1 , 167579.0
MT534330.1 , MT520333.1 , 167784.0
MT252784.1 , MT334546.1 , 168207.0
MT375445.1 , MT520333.1 , 167840.0
MT451366.1 , MT450949.1 , 166779.0
MT558664.1 , MT520333.1 , 167835.0
MT263419.1 , MT520333.1 , 167785.0
MT412276.1 , MT459839.1 , 167856.0
MT252712.1 , MT520488.1 , 167697.0
MT534330.1 , MT459839.1 , 167883.0
MT252784.1 , MT510722.1 , 167739.0
MT375445.1 , MT459839.1 , 167873.0
MT451366.1 , MT520254.1 , 166175.0
MT558664.1 , MT459839.1 , 167898.0
MT263419.1 , MT459839.1 , 167741.0
MT412276.1 , MT334546.1 , 167956.0
MT252712.1 , MT450949.1 , 167528.0
MT534330.1 , MT334546.1 , 168233.0
MT375445.1 , MT334546.1 , 168106.0
MT451366.1 , MT520359.1 , 166806.0
MT252784.1 , MT520488.1 , 167946.0
MT558664.1 , MT334546.1 , 168100.0
MT263419.1 , MT334546.1 , 167954.0
MT412276.1 , MT510722.1 , 167797.0
MT252712.1 , MT520254.1 , 167100.0
MT534330.1 , MT510722.1 , 167765.0
MT451366.1 , MT415907.1 , 166806.0
MT375445.1 , MT510722.1 , 167835.0
MT252784.1 , MT450949.1 , 167726.0
MT558664.1 , MT510722.1 , 167830.0
MT263419.1 , MT510722.1 , 167713.0
MT412276.1 , MT520488.1 , 167986.0
MT252712.1 , MT520359.1 , 167696.0
MT534330.1 , MT520488.1 , 167972.0
MT451366.1 , MT450890.1 , 166807.0
MT252784.1 , MT520254.1 , 167139.0
MT375445.1 , MT520488.1 , 168003.0
MT558664.1 , MT520488.1 , 168014.0
MT263419.1 , MT520488.1 , 167855.0
MT412276.1 , MT450949.1 , 167759.0
MT252712.1 , MT415907.1 , 167682.0
MT534330.1 , MT450949.1 , 167804.0
MT451366.1 , MT375477.1 , 166009.0
MT375445.1 , MT450949.1 , 167797.0
MT252784.1 , MT520359.1 , 167963.0
MT558664.1 , MT450949.1 , 167792.0
MT263419.1 , MT450949.1 , 167739.0
MT412276.1 , MT520254.1 , 167172.0
MT252712.1 , MT450890.1 , 167685.0
MT534330.1 , MT520254.1 , 167217.0
MT375445.1 , MT520254.1 , 167210.0
MT451366.1 , MT461642.1 , 166043.0
MT252784.1 , MT415907.1 , 168233.0
MT558664.1 , MT520254.1 , 167219.0
MT263419.1 , MT520254.1 , 167246.0
MT252712.1 , MT375477.1 , 167033.0
MT412276.1 , MT520359.1 , 167971.0
MT534330.1 , MT520359.1 , 167989.0
MT375445.1 , MT520359.1 , 167987.0
MT451366.1 , MT412258.1 , 166812.0
MT252784.1 , MT450890.1 , 167994.0
MT558664.1 , MT520359.1 , 168012.0
MT263419.1 , MT520359.1 , 167830.0
MT252712.1 , MT461642.1 , 167206.0
MT412276.1 , MT415907.1 , 167989.0
MT534330.1 , MT415907.1 , 168259.0
MT375445.1 , MT415907.1 , 168139.0
MT451366.1 , MT375452.1 , 166882.0
MT252784.1 , MT375477.1 , 167154.0
MT558664.1 , MT415907.1 , 168150.0
MT263419.1 , MT415907.1 , 167985.0
MT252712.1 , MT412258.1 , 167702.0
MT412276.1 , MT450890.1 , 167932.0
MT534330.1 , MT450890.1 , 168020.0
MT375445.1 , MT450890.1 , 168090.0
MT451366.1 , MT474132.1 , 166791.0
MT252784.1 , MT461642.1 , 167266.0
MT558664.1 , MT450890.1 , 168109.0
MT263419.1 , MT450890.1 , 167955.0
MT252712.1 , MT375452.1 , 167634.0
MT412276.1 , MT375477.1 , 167039.0
MT534330.1 , MT375477.1 , 167207.0
MT375445.1 , MT375477.1 , 167201.0
MT252784.1 , MT412258.1 , 168229.0
MT451366.1 , MT528602.1 , 166809.0
MT558664.1 , MT375477.1 , 167180.0
MT263419.1 , MT375477.1 , 167261.0
MT252712.1 , MT474132.1 , 167650.0
MT412276.1 , MT461642.1 , 167176.0
MT534330.1 , MT461642.1 , 167276.0
MT375445.1 , MT461642.1 , 167338.0
MT252784.1 , MT375452.1 , 168013.0
MT451366.1 , MT375447.1 , 166815.0
MT558664.1 , MT461642.1 , 167337.0
MT263419.1 , MT461642.1 , 167273.0
MT252712.1 , MT528602.1 , 167578.0
MT412276.1 , MT412258.1 , 168028.0
MT534330.1 , MT412258.1 , 168255.0
MT375445.1 , MT412258.1 , 168174.0
MT451366.1 , MT358722.1 , 166815.0
MT252784.1 , MT474132.1 , 168120.0
MT558664.1 , MT412258.1 , 168168.0
MT263419.1 , MT412258.1 , 167997.0
